udi,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,type_enc,temp_diff,power_W,wear_rate,torque_speed_ratio,high_wear_flag,thermal_overload,air_temperature_roll_mean_5,air_temperature_roll_std_5,air_temperature_delta,air_temperature_lag1,process_temperature_roll_mean_5,process_temperature_roll_std_5,process_temperature_delta,process_temperature_lag1,rotational_speed_roll_mean_5,rotational_speed_roll_std_5,rotational_speed_delta,rotational_speed_lag1,torque_roll_mean_5,torque_roll_std_5,torque_delta,torque_lag1,tool_wear_roll_mean_5,tool_wear_roll_std_5,tool_wear_delta,tool_wear_lag1,PC1,PC2,PC3,cluster_raw,health_regime,health_regime_enc
9097,L,297.2,308.1,1712,30.9,204,0,0,0,0,0,0,0,10.900000000000034,5539.758821634097,0.1191588784350707,0.018049065410018,1,1,297.28000000000003,0.0447213593379286,-0.1000000000000227,297.3,308.1,0.0,0.0,308.1,1563.4,151.50511542518583,254.0,1458.0,40.08,12.128767455929022,-14.800000000000004,45.7,199.0,4.123105625621371,2.0,202.0,-0.40337148115662363,-2.2560184057456247,1.5478264541798825,1,Normal,0
9098,L,297.3,308.1,1642,36.9,206,0,0,0,0,0,0,0,10.800000000000011,6344.94901874916,0.1254567599723162,0.0224725943833906,1,1,297.28000000000003,0.0447213593379286,0.1000000000000227,297.2,308.1,0.0,0.0,308.1,1578.2,155.62519076293168,-70.0,1712.0,40.58,11.88515881256969,6.0,30.9,201.4,3.974921382874378,2.0,204.0,-0.8678519358599951,-1.7288717315721842,1.5793658483701758,1,Normal,0
9099,L,297.3,308.1,1468,49.8,0,0,0,0,0,0,0,0,10.800000000000011,7655.684305679895,0.0,0.033923705698962,0,1,297.28000000000003,0.0447213593379286,0.0,297.3,308.1,0.0,0.0,308.1,1530.0,141.68274418572955,-174.0,1642.0,44.42,10.916821881848351,12.9,36.9,162.2,90.70942619154864,-206.0,206.0,-2.0419730091484425,-0.6291129308675345,-1.6539225541568827,1,Normal,0
9100,H,297.3,308.1,1477,52.3,2,0,0,0,0,0,0,2,10.800000000000011,8089.2973957038685,0.0013540961399092,0.0354096140586258,0,1,297.28000000000003,0.0447213593379286,0.0,297.3,308.1,0.0,0.0,308.1,1551.4,117.4895740055214,9.0,1468.0,43.12,8.99399799866572,2.5,49.8,122.8,111.19892085807302,2.0,0.0,-2.1400335813940794,-0.5266759859484742,-1.6227844461362089,1,Normal,0
9101,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,0,10.899999999999975,8101.224975812,0.00484094052224,0.0369986168485486,0,1,297.28,0.0447213593379286,0.0,297.3,308.12,0.0447213594910629,0.0999999999999659,308.1,1549.0,119.97082978790672,-31.0,1477.0,44.68,10.154900294931652,1.2000000000000028,52.3,83.8,110.67158623603424,5.0,2.0,-2.2498114993022273,-0.34407761724691677,-1.544843903143089,1,Normal,0
9102,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,2,10.899999999999975,5435.395113681844,0.0054446460947098,0.0189957652637654,0,1,297.3,0.0,0.0,297.3,308.14,0.054772255702975,0.0,308.2,1537.2,101.3937867918882,207.0,1446.0,44.78,9.986340671136896,-22.1,53.5,44.8,90.1870278920419,2.0,7.0,-0.5841229735805096,-2.0499583867813835,-1.5158535609166042,1,Normal,0
9103,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,0,11.0,5976.440200483079,0.0093708165934599,0.0255689424192978,0,1,297.3,0.0,0.0,297.3,308.17999999999995,0.0836660026230637,0.1000000000000227,308.2,1507.6,83.10415152084089,-159.0,1653.0,45.04,9.743869867768296,6.800000000000004,31.4,6.4,5.59464029227269,5.0,9.0,-1.3250591217332115,-1.222843395166924,-1.4360179742241104,1,Normal,0
9104,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,0,10.899999999999975,6397.329840260016,0.0107382550263501,0.0275167785050222,0,1,297.3,0.0,0.0,297.3,308.2,0.0707106780832233,-0.1000000000000227,308.3,1512.0,81.04011352409917,-4.0,1494.0,43.28,9.459756867911723,2.799999999999997,38.2,9.6,5.594640292272852,2.0,14.0,-1.5079718580352675,-1.1019820938956548,-1.4036140013985752,1,Normal,0
9105,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,1,10.900000000000034,7758.686656815592,0.0116129032183142,0.0308387096575234,0,1,297.32,0.0447213593413033,0.0999999999999659,297.3,308.24,0.0547722557060125,0.1000000000000227,308.2,1526.6,79.72327138294617,60.0,1490.0,42.38,8.558154006560237,6.799999999999997,41.0,12.8,4.658325879532762,2.0,16.0,-1.617932698263025,-0.865810052463299,-1.3753784297195595,1,Normal,0
9106,M,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,1,10.899999999999975,6128.964523814863,0.0125223613521035,0.020810971961353,0,1,297.32000000000005,0.0447213593413033,-0.0999999999999659,297.4,308.24,0.0547722557060125,-0.1000000000000227,308.3,1572.8,87.85613239836412,127.0,1550.0,38.66,6.246438985534335,-12.9,47.8,15.6,4.505552130419342,3.0,18.0,-0.6873852028979252,-1.9365246749245908,-1.3279507849243546,1,Normal,0
9107,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,0,10.900000000000034,4232.479286622312,0.012944983811788,0.0117583602957074,0,1,297.34000000000003,0.0547722555814933,0.0999999999999659,297.3,308.26,0.0547722557066352,0.1000000000000227,308.2,1613.0,154.46358794226842,177.0,1677.0,36.74,9.60718481137962,-13.099999999999998,34.9,18.6,3.9749213828612975,3.0,21.0,0.5101377431556384,-3.0417297730925035,-1.2850138053359026,2,Degraded,1
9108,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,1,11.0,5273.540260168898,0.0156438026380001,0.0182310469204385,0,1,297.38,0.0836660025445654,0.1000000000000227,297.4,308.3,0.1224744871200871,0.1999999999999886,308.3,1646.6,139.67032612548337,-192.0,1854.0,35.160000000000004,9.950527624201811,8.5,21.8,21.0,4.123105625609091,2.0,24.0,-0.3476660072723796,-1.9780207503914538,-1.253649051316647,1,Normal,0
9109,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,1,11.100000000000025,5850.90215804563,0.0201388888749035,0.026944444425733,0,1,297.42,0.0836660025463693,0.0,297.5,308.38,0.1643167672381483,0.1000000000000227,308.5,1636.6,154.66997122906204,-222.0,1662.0,34.72,9.672486753674226,8.499999999999996,30.3,23.6,4.277849927233401,3.0,26.0,-1.3475970717223003,-0.8878955543320403,-1.2042424490052963,1,Normal,0
9110,L,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,0,11.100000000000025,6290.107282992996,0.0211500330329477,0.0262392597315008,0,1,297.43999999999994,0.0894427190007039,0.0,297.5,308.44,0.1816590212342715,0.0,308.6,1629.2,160.61973726786783,73.0,1440.0,33.1,7.328369532167675,0.9000000000000057,38.8,26.4,4.277849927233587,3.0,29.0,-1.1891005851016692,-1.0464073381419685,-1.158404047612675,1,Normal,0
9111,M,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,1,11.0,7127.331253199163,0.0244780417390366,0.0352771778003764,0,1,297.5,0.0707106779962846,0.1000000000000227,297.5,308.52000000000004,0.1303840480889294,0.0,308.6,1571.6,188.4258474838282,-124.0,1513.0,35.92,10.30325191383785,9.299999999999995,39.7,29.0,4.123105625609643,2.0,32.0,-1.9661701070458097,-0.19962985700743974,-1.1261112777398423,1,Normal,0
9112,L,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,0,11.0,7215.295847499678,0.0273871206310976,0.0377498149239453,0,1,297.54,0.0547722555952826,0.0,297.6,308.58000000000004,0.0447213595081467,0.0,308.6,1471.0,122.8108301413148,-38.0,1389.0,41.760000000000005,8.398392703369078,2.0,49.0,31.6,4.277849927233932,3.0,34.0,-2.169420598197659,0.009555522391571647,-1.0784448273207787,1,Normal,0
9113,M,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,1,11.0,5943.9561324449605,0.0263157894559272,0.0258434547733849,0,1,297.56000000000006,0.0547722555966551,0.0,297.6,308.6,0.0,0.0,308.6,1435.0,66.12488185243794,131.0,1351.0,43.36,6.123152782676819,-12.700000000000005,51.0,34.2,3.9623225512238185,2.0,37.0,-1.1786306154727402,-1.0043831910686154,-1.0486280041880998,1,Normal,0
9114,L,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,0,11.0,5204.990708467569,0.0240825687935306,0.0163417431098957,0,1,297.58000000000004,0.0447213593632418,0.0,297.6,308.6,0.0,0.0,308.6,1495.8,153.67400560927302,262.0,1482.0,41.3,9.06614581837304,-9.799999999999995,38.3,36.8,3.962322551224005,3.0,39.0,0.03193154192750334,-2.2383318091951425,-1.0054682112805415,2,Degraded,1
9115,L,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,0,11.099999999999966,6028.087983708095,0.0298102980827843,0.0264227642097406,0,1,297.6,0.0,0.0,297.6,308.62,0.0447213595096434,0.0999999999999659,308.6,1488.4,153.52947599727838,-268.0,1744.0,41.16,9.10236233073607,10.5,28.5,39.2,3.962322551224177,2.0,42.0,-1.1944709278119263,-0.9174409160555773,-0.9710867809736656,1,Normal,0
9116,M,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,1,11.0,7288.578732132415,0.0318559556566094,0.0333795013619255,0,1,297.6,0.0,0.0,297.6,308.62,0.0447213595096434,-0.0999999999999659,308.7,1499.4,146.4336027010156,-32.0,1476.0,41.0,8.93560294552097,9.200000000000005,39.0,41.6,3.646916505754009,2.0,44.0,-1.7711314494669603,-0.3921476347052669,-0.9385227165861935,1,Normal,0
9117,H,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,2,11.099999999999966,5576.73536716685,0.0295358649610995,0.0193490054132917,0,1,297.6,0.0,0.0,297.6,308.64,0.0547722557181926,0.0999999999999659,308.6,1561.0,132.52169633685978,215.0,1444.0,37.22,7.535714962762543,-16.1,48.2,44.0,3.8078865529243897,3.0,46.0,-0.34543601095913334,-1.7814767235549898,-0.8953164046705798,1,Normal,0
9118,M,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,1,11.099999999999966,7197.912368149815,0.0366101694667049,0.0315932203175639,0,1,297.6,0.0,0.0,297.6,308.66,0.0547722557188269,0.0,308.7,1559.6,133.59752991728132,-184.0,1659.0,38.88000000000001,8.662967159120665,14.5,32.1,47.0,4.69041575981747,5.0,49.0,-1.5700694588668427,-0.5255279932789927,-0.8143753292660586,1,Normal,0
9119,L,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,0,11.0,6727.678779760496,0.0373525556767021,0.0275884665612133,0,1,297.6,0.0,0.0,297.6,308.66,0.0547722557188269,-0.0999999999999659,308.7,1516.0,85.16748205740775,51.0,1475.0,41.60000000000001,6.43855573867331,-4.5,46.6,50.0,5.431390245595118,3.0,54.0,-1.2397287218004724,-0.9305126640412806,-0.7668381946005919,1,Normal,0
9120,M,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,1,11.0,5174.464899850189,0.0352238805759857,0.0176119402879928,0,1,297.56,0.089442719005756,-0.2000000000000454,297.6,308.6,0.122474487124147,-0.2000000000000454,308.6,1555.8,105.80028355348992,149.0,1526.0,39.7,8.476732861191458,-12.6,42.1,53.0,5.431390245595275,2.0,57.0,-0.3226568924393913,-2.1060025972635494,-0.7336788089193969,1,Normal,0
9121,L,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,0,11.0,6180.298147774522,0.0406557376782585,0.0253770491636871,0,1,297.52000000000004,0.1095445114226877,0.0,297.4,308.56000000000006,0.1516575088684513,0.0,308.4,1572.0,89.31965069344413,-150.0,1675.0,37.8,7.037755323965393,9.200000000000005,29.5,56.2,4.969909455910572,3.0,59.0,-1.1918072450494637,-1.2157789644527306,-0.6844672838177365,1,Normal,0
9122,L,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,0,11.0,6710.064916949367,0.0458452721734632,0.0328796561369056,0,1,297.46,0.1341640785842831,-0.0999999999999659,297.4,308.48,0.164316767239075,-0.0999999999999659,308.4,1519.4,101.8395797320417,-129.0,1525.0,40.56,6.94895675623349,7.199999999999996,38.7,59.2,3.9623225512256086,2.0,62.0,-1.963566215196443,-0.5446087479606236,-0.6493939731058505,1,Normal,0
9123,L,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,0,11.0,6816.837179269372,0.0417721518722961,0.0260759493505848,0,1,297.42,0.1095445114191458,0.0999999999999659,297.3,308.42,0.1095445114813687,0.0999999999999659,308.3,1540.4,101.21906934959873,184.0,1396.0,39.48,6.149146282208866,-4.699999999999996,45.9,61.6,3.646916505755564,2.0,64.0,-1.1619441760857068,-1.2420724961948972,-0.6226955237202935,1,Normal,0
9124,L,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,0,11.100000000000025,6552.692068955543,0.046511627875163,0.0292749657802496,0,1,297.38,0.0447213593459149,0.0,297.4,308.4,0.0707106780876728,0.1000000000000227,308.4,1527.6,107.35594999812017,-118.0,1580.0,39.62,6.231131518432516,1.5999999999999943,41.2,63.8,3.492849839307957,2.0,66.0,-1.533218917208782,-0.7954697431611719,-0.5904199153591415,1,Normal,0
9125,L,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,0,11.0,7526.250688351994,0.0490883590118594,0.0353436184885388,0,1,297.38,0.0447213593459149,0.0,297.4,308.4,0.0707106780876728,-0.1000000000000227,308.5,1477.8,74.66056522689115,-36.0,1462.0,43.8,4.520508820918606,7.600000000000001,42.8,66.0,3.162277660161245,2.0,68.0,-2.041905469324308,-0.34039532597284733,-0.5577093559934626,1,Normal,0
9126,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,0,11.100000000000025,5619.24111576992,0.0458891013091847,0.0217973231218627,0,1,297.38,0.0447213593459149,0.0,297.4,308.42,0.0836660026276395,0.1000000000000227,308.4,1486.6,83.66480741625399,143.0,1426.0,42.9,5.996665740226228,-16.199999999999996,50.4,68.0,3.162277660161425,2.0,70.0,-0.81092985277382,-1.5328528437459512,-0.5289841008983996,1,Normal,0
9127,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,0,11.100000000000025,6295.112887287715,0.0501015571766407,0.0275558564471524,0,1,297.4,0.0,0.0,297.4,308.46,0.0547722557124554,0.0,308.5,1502.8,68.13736126383874,-92.0,1569.0,41.86,5.793789778720231,6.5,34.2,70.0,3.162277660161605,2.0,72.0,-1.3863244783826507,-0.9431693270388336,-0.49633009546645523,1,Normal,0
9128,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,0,11.100000000000025,5015.992494427607,0.0431572969658391,0.0154457694404055,0,1,297.4,0.0,0.0,297.4,308.48,0.0447213595041778,0.0,308.5,1539.0,134.83879263772303,284.0,1477.0,39.06,8.797044958393881,-13.500000000000004,40.7,72.0,3.162277660161785,2.0,74.0,0.06770352582129459,-2.427473407394299,-0.46906823117622176,2,Degraded,1
9129,M,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,1,11.100000000000025,7142.662225348681,0.0524899057520256,0.0308882906925381,0,1,297.42,0.0447213593493753,0.1000000000000227,297.4,308.5,0.0707106780901895,0.1000000000000227,308.5,1543.8,131.8055385786154,-275.0,1761.0,39.68,9.2253455219847,18.7,27.2,74.0,3.162277660161964,2.0,76.0,-1.5579383298870304,-0.6447930655410813,-0.43573745293353516,1,Normal,0
9130,L,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,0,11.0,5245.035542825328,0.048677884586131,0.0180889422968215,0,1,297.4599999999999,0.0894427190014427,0.1000000000000227,297.5,308.54,0.0547722557150603,0.0,308.6,1591.4,121.1746673195304,178.0,1486.0,35.62,7.662701873360558,-15.799999999999995,45.9,76.2,3.492849839308967,3.0,78.0,-0.2582750821693919,-1.9236083879734094,-0.3916244881085261,1,Normal,0
9131,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,0,11.0,5396.7535240426905,0.0526649745858724,0.0207487309513015,0,1,297.5,0.0999999999134414,0.0,297.6,308.56,0.0547722557157064,0.0,308.6,1592.8,120.89127346503912,-88.0,1664.0,35.32000000000001,7.760927779589463,2.6000000000000014,30.1,78.4,3.646916505756872,2.0,81.0,-0.6299044360272227,-1.5436947662333216,-0.35884654850306724,1,Normal,0
9132,H,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,2,11.0,7154.673581260909,0.0580997949021874,0.0319207108462606,0,1,297.54,0.0894427190050017,0.0,297.6,308.58000000000004,0.0447213595081594,0.0,308.6,1590.0,124.356342821743,-113.0,1576.0,36.52,9.141772257062817,14.0,32.7,80.6,3.6469165057570434,2.0,83.0,-1.6340091645570607,-0.5132382372581571,-0.3262052305286959,1,Normal,0
9133,M,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,1,11.0,6971.19409831575,0.0567823343490332,0.0264984226962155,0,1,297.58000000000004,0.0447213593636112,0.0,297.6,308.6,0.0,0.0,308.6,1554.8,81.31236068396288,122.0,1463.0,39.48,7.642774365373038,-4.700000000000003,46.7,83.4,4.505552130423612,5.0,85.0,-1.0626009973770276,-1.0939842699855065,-0.24950869952355995,1,Normal,0
9134,L,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,0,11.0,7078.039664464341,0.0628803245010951,0.0308992562333338,0,1,297.62,0.04472135936724,0.0999999999999659,297.6,308.62,0.0447213595097546,0.0999999999999659,308.6,1553.4,82.83900047682177,-106.0,1585.0,39.440000000000005,7.601184118280734,3.700000000000003,42.0,86.4,4.979959839192123,3.0,90.0,-1.4788472278143956,-0.549257882745394,-0.20259916199496072,1,Normal,0
9135,L,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,0,11.0,6099.904791769159,0.065562456821558,0.0277432712023855,0,1,297.64,0.0547722556027744,0.0,297.7,308.64,0.0547722557183067,0.0,308.7,1510.4,64.94459176866755,-30.0,1479.0,41.46,5.568931674926814,-5.5,45.7,89.2,5.118593556824767,2.0,93.0,-1.2896558213783695,-0.7445613053363508,-0.1704064118555181,1,Normal,0
9136,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,2,11.100000000000025,7395.434770256516,0.0690883190391108,0.0358262108006935,0,1,297.66,0.0547722556042623,0.0,297.7,308.68,0.0836660026331797,0.1000000000000227,308.7,1476.0,67.02984409946723,-45.0,1449.0,44.98,3.9845953370452873,10.099999999999994,40.2,92.0,4.690415759820189,2.0,95.0,-1.8787278166498338,-0.07024015661404627,-0.13978653985742584,1,Normal,0
9137,L,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,0,11.0,5162.202216525677,0.0602125147224247,0.0171782762590447,0,1,297.67999999999995,0.0447213593727072,0.0,297.7,308.7,0.0707106780952289,-0.1000000000000227,308.8,1522.2,116.89183033898853,290.0,1404.0,41.46,7.917891133376564,-21.2,50.3,95.4,4.505552130424364,5.0,97.0,-0.06087751280527461,-1.9960668322613715,-0.06406717265971733,2,Degraded,1
9138,L,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,0,11.0,5148.065049584521,0.0600808780704327,0.0164067013192335,0,1,297.7,0.0,0.0,297.7,308.72,0.0447213595137727,0.0,308.7,1551.4,150.03766193859084,37.0,1694.0,38.74,9.798622352147438,-0.7000000000000028,29.1,98.2,4.658325879537959,2.0,102.0,0.0767068690057783,-2.135159316655372,-0.03324649679834587,2,Degraded,1
9139,L,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,0,11.0,5897.18828980852,0.0696452036336102,0.0243101182494677,0,1,297.67999999999995,0.0447213593726786,-0.0999999999999659,297.7,308.7,0.0707106780952289,-0.0999999999999659,308.7,1560.0,146.02910668766987,-209.0,1731.0,37.0,8.993052874302668,8.600000000000001,28.4,100.8,4.6583258795381175,2.0,104.0,-0.9857710120058581,-1.1680710097828748,0.0031144709926697388,1,Normal,0
9140,L,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,0,11.0,5935.348168574124,0.0703124999542236,0.0240234374843597,0,1,297.64,0.0894427190094551,-0.1000000000000227,297.6,308.66,0.1140175424947684,-0.1000000000000227,308.6,1577.4,134.20059612385808,14.0,1522.0,36.34,8.818900158183192,-0.1000000000000014,37.0,103.4,4.219004621942958,2.0,106.0,-1.000839199874786,-1.2700809383769036,0.03612198264931791,1,Normal,0
9141,L,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,0,11.0,5736.8309287937855,0.0801165330807599,0.0290604515447483,0,1,297.6,0.0999999999173373,0.0,297.5,308.6,0.0999999999816746,0.0,308.5,1571.2,144.5326952630403,-163.0,1536.0,34.26,5.178127074532222,3.0,36.9,106.0,3.162277660164824,2.0,108.0,-1.5999335221813953,-0.6591967873970568,0.07015196742117807,1,Normal,0
9142,L,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,0,11.0,6087.443140909918,0.070131496512128,0.0227927363664416,0,1,297.56,0.0894427190056892,0.0,297.5,308.56,0.0894427190787172,0.0,308.5,1551.8,129.67536388998056,224.0,1373.0,35.72,4.317059184213665,-3.5,39.9,108.0,3.162277660165003,2.0,110.0,-0.8061385574078017,-1.4659442282936805,0.09793951253750446,1,Normal,0
9143,L,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,0,10.899999999999975,6009.615418904988,0.0679380214136245,0.0203814064240873,0,1,297.54,0.054772255595007,0.1000000000000227,297.5,308.52,0.0447213595058643,0.0,308.5,1541.2,112.37748884896332,81.0,1597.0,36.88,2.033961651556757,-2.199999999999996,36.4,110.0,3.162277660165183,2.0,112.0,-0.44730691631374947,-1.7802588640512975,0.12732171035651996,1,Normal,0
9144,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,0,10.899999999999975,6477.461396877579,0.0798898071075139,0.0293388429550007,0,1,297.54,0.054772255595007,0.0,297.6,308.5,0.0,0.0,308.5,1527.2,119.50188283035072,-226.0,1678.0,38.0,3.277956680617276,8.399999999999999,34.2,112.0,3.162277660165363,2.0,114.0,-1.4876695426437383,-0.7175661819229188,0.16215442157282764,1,Normal,0
9145,M,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,1,11.0,6303.626603378943,0.0815480303513835,0.0287491361238775,0,1,297.54,0.054772255595007,-0.1000000000000227,297.6,308.5,0.0,0.0,308.5,1509.4,124.39171998167272,-5.0,1452.0,38.940000000000005,3.5465476170500496,-1.0,42.6,114.0,3.1622776601655427,2.0,116.0,-1.4768608544571995,-0.7786854053696621,0.1944681672228108,1,Normal,0
9146,L,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,0,10.899999999999975,6115.1519881145805,0.0768742057961409,0.0235705209507175,0,1,297.56000000000006,0.0547722555965235,0.1000000000000227,297.5,308.5,0.0,0.0,308.5,1549.6,99.22348512322507,127.0,1447.0,38.38,3.57798826157988,-4.5,41.6,116.2,3.492849839312206,3.0,118.0,-0.8767356676396286,-1.3390378523417585,0.23889028772730475,1,Normal,0
9147,L,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,0,11.0,6400.471432913605,0.0804973821462713,0.0261780104540719,0,1,297.58000000000004,0.0447213593632322,0.0,297.6,308.52,0.0447213595058643,0.1000000000000227,308.5,1535.8,95.71938152745696,-46.0,1574.0,39.1,3.4394767043844587,2.8999999999999986,37.1,118.4,3.6469165057599744,2.0,121.0,-1.1128456540215586,-1.028439340037614,0.2698811322393484,1,Normal,0
9148,L,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,0,11.0,4808.060948662011,0.074052132657552,0.0161137440662833,0,1,297.6,0.0707106780016682,0.0999999999999659,297.6,308.56,0.0894427190787172,0.0999999999999659,308.6,1537.8,99.46456655512488,160.0,1528.0,37.7,6.227358990776382,-12.8,40.0,120.6,3.646916505760146,2.0,123.0,0.022509500156198577,-2.070855702572145,0.2973847980891276,2,Degraded,1
9149,L,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,0,11.0,5893.334602820118,0.0911701363308182,0.0290021536044492,0,1,297.6,0.0707106780016682,-0.0999999999999659,297.7,308.58000000000004,0.0836660026310905,-0.0999999999999659,308.7,1526.0,114.54475108008604,-295.0,1688.0,37.260000000000005,5.861569755620371,13.2,27.2,122.8,3.4928498393127434,2.0,125.0,-1.5054062921793412,-0.6280981377217754,0.3349778193811939,1,Normal,0
9150,M,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,1,11.100000000000025,7557.048768332688,0.0902729180613905,0.0353393981558156,0,1,297.6,0.0707106780016682,-0.1000000000000227,297.6,308.6,0.0707106780927569,0.0,308.6,1522.4,117.8825686859549,36.0,1393.0,39.04,8.337445651996982,10.1,40.4,125.0,3.1622776601665312,2.0,127.0,-1.9294729774384498,-0.23928135321448302,0.3660505868689491,1,Normal,0
9151,M,297.5,308.6,1347,57.0,132,0,0,0,0,0,0,1,11.100000000000025,8040.278078332359,0.0979955455842646,0.0423162583204779,0,1,297.58000000000004,0.0836660025535782,0.0,297.5,308.62,0.0447213595098571,0.0,308.6,1477.0,135.44556101991262,-82.0,1429.0,43.02,11.375939521639658,6.5,50.5,127.2,3.4928498393131013,3.0,129.0,-2.4769074822956187,0.32254226163031674,0.41424184854773083,1,Normal,0
9152,L,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,0,11.0,6586.5060778836805,0.086928525378668,0.0260785576136004,0,1,297.58000000000004,0.0836660025535782,0.1000000000000227,297.5,308.62,0.0447213595098571,0.0,308.6,1482.0,138.2316895650157,206.0,1347.0,43.120000000000005,11.344910753285063,-16.5,57.0,129.6,3.974921382869217,3.0,132.0,-1.0651171174715297,-1.070534872329164,0.45791445887174653,1,Normal,0
9153,L,297.5,308.6,1260,53.6,137,0,0,0,0,0,0,0,11.100000000000025,7072.353381761343,0.1087301586438649,0.0425396825059208,0,1,297.54,0.0547722555950997,-0.1000000000000227,297.6,308.6,0.0,0.0,308.6,1396.4,107.9851841689353,-293.0,1553.0,48.4,7.612818137851631,13.1,40.5,132.0,4.123105625616726,2.0,135.0,-2.5485251495054264,0.39486887644962443,0.4944182994403076,1,Normal,0
9154,L,297.5,308.6,1546,33.8,139,0,0,0,0,0,0,0,11.100000000000025,5472.109859826796,0.0899094436675876,0.0218628719134134,0,1,297.52,0.0447213593578477,0.0,297.5,308.6,0.0,0.0,308.6,1427.0,126.81679699471547,286.0,1260.0,47.08,9.647123923740322,-19.800000000000004,53.6,134.4,3.97492138286956,2.0,137.0,-0.7776934731325629,-1.415765806336835,0.5219560156918408,1,Normal,0
9155,L,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,0,11.100000000000025,6016.778250155172,0.0883458646062995,0.0225563909633105,0,1,297.52,0.0447213593578477,0.0,297.5,308.6,0.0,0.0,308.6,1460.4,147.74065114246272,50.0,1546.0,44.17999999999999,10.503428011844662,2.200000000000003,33.8,136.8,3.4928498393138794,2.0,139.0,-0.7473880823307536,-1.443733190567478,0.552413671428398,1,Normal,0
9156,L,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,0,11.0,8054.62468478375,0.1067164178308086,0.0428358208635553,0,1,297.52,0.0447213593578477,0.0,297.5,308.58000000000004,0.0447213595082333,-0.1000000000000227,308.6,1459.0,149.11069713470886,-256.0,1596.0,44.26,10.62628815720725,21.4,36.0,139.0,3.1622776601677827,2.0,141.0,-2.547152630386041,0.33164109395483043,0.5881760568417527,1,Normal,0
9157,M,297.5,308.4,1369,54.8,145,0,0,0,0,0,0,1,10.899999999999975,7856.201692783019,0.1059167274609812,0.040029218378357,0,1,297.5,0.0,0.0,297.5,308.54,0.0894427190783296,-0.1000000000000227,308.5,1422.2,142.6786599320265,29.0,1340.0,47.120000000000005,11.266410253492586,-2.6000000000000014,57.4,141.0,3.1622776601679625,2.0,143.0,-2.3718779084794135,0.08493694823517338,0.6202859883192692,1,Normal,0
